id,outcome,treat,channel,recency,frequency,monetary
15753,125.0517683,0,Ad,10,17,188.7747754
15754,93.97581188,0,Ad,18,8,158.2987776
15755,254.7379281,0,Ad,6,5,127.3796386
15756,145.9069901,0,Referral,12,7,20.3531345
15757,96.46605095,0,Ad,13,8,52.37654567
15758,99.47083975,0,Referral,19,21,159.0893097
15759,123.6676098,0,Ad,19,12,33.31430084
15760,242.8584447,0,Ad,12,5,147.8046528
15761,293.3481138,0,Ad,18,13,54.29527214
15762,313.2922388,0,Ad,12,6,108.7713922
15763,180.830739,0,Ad,11,8,71.72488642
15764,173.8822545,0,Ad,23,21,65.59014282
15765,338.7680053,0,Referral,26,13,27.94920795
15766,191.5852466,0,Referral,14,22,123.9897911
15767,198.9120759,0,Organic,21,37,88.47546767
15768,125.0835987,0,Ad,22,17,107.9655028
15769,0,0,Organic,37,26,97.27615446
15770,94.89753132,0,Ad,18,8,87.75434135
15771,155.8977352,0,Organic,9,3,5.331244108
15772,200.849912,0,Ad,17,14,143.7937534
15773,135.5457923,0,Organic,16,11,39.25695931
15774,285.3294173,0,Ad,26,30,93.9124783
15775,112.5883468,0,Organic,9,12,89.81298026
15776,123.9680218,0,Ad,12,23,138.7755501
15777,97.18093571,0,Organic,16,10,49.22705263
15778,177.5416239,0,Organic,17,15,77.52750812
15779,148.0066246,0,Referral,14,6,111.5232442
15780,292.7730051,0,Ad,23,29,11.58606257
15781,152.3564281,0,Ad,22,17,83.71992748
15782,124.6146712,0,Organic,19,17,168.4029229
15783,251.8549498,0,Referral,19,18,0.024329461
15784,222.6135482,0,Referral,14,11,76.19407404
15785,157.5074318,0,Referral,18,18,67.3281534
15786,181.690294,0,Organic,20,9,8.4607087
15787,157.7515796,0,Organic,28,16,173.4496399
15788,170.3211028,0,Ad,13,11,181.8170221
15789,264.880728,0,Ad,8,5,140.6539684
15790,168.7660367,0,Organic,15,14,91.23899474
15791,452.3614842,0,Ad,10,3,82.29195495
15792,153.8507894,0,Ad,21,20,44.81661277
15793,194.4514708,0,Organic,21,8,48.11709906
15794,125.7674296,0,Ad,17,8,114.0792278
15795,215.541437,0,Ad,20,8,108.0871565
15796,198.5355874,0,Organic,13,6,142.1258182
15797,124.4411683,0,Organic,15,6,2.44637071
15798,131.5694349,0,Ad,18,15,87.2720806
15799,100.3537377,0,Ad,18,15,97.33641329
15800,175.9205788,0,Organic,18,24,64.91545365
15801,132.8765179,0,Organic,17,11,126.6906664
15802,308.6644337,0,Ad,22,11,90.51502085
15803,152.488481,0,Referral,11,13,133.9176937
15804,218.8398467,0,Ad,16,19,122.8598237
15805,229.3069011,0,Ad,9,9,138.5863014
15806,137.6357214,0,Organic,14,9,134.7000891
15807,220.2926248,0,Ad,15,15,126.7718416
15808,225.2650745,0,Organic,22,13,165.3070756
15809,171.7444277,0,Ad,19,12,106.1398505
15810,215.9507981,0,Ad,22,16,153.5593811
15811,174.09396,0,Organic,21,24,37.17439865
15812,251.2870337,0,Ad,29,27,66.49086333
15813,220.8936282,0,Ad,21,10,112.0561865
15814,83.04999775,0,Ad,15,10,139.3957695
15815,222.6680119,0,Ad,14,9,60.21301924
15816,197.3847741,0,Organic,17,15,103.5606124
15817,214.6920185,0,Referral,6,3,72.69335491
15818,190.6477434,0,Ad,13,12,118.5478801
15819,222.7418605,0,Ad,17,18,84.49832626
15820,231.2670323,0,Ad,11,7,154.3856012
15821,258.7682077,0,Referral,16,6,158.9585846
15822,302.5744626,0,Ad,12,4,46.99346256
15823,166.6645268,0,Ad,19,20,52.85376547
15824,225.0042872,0,Referral,14,7,85.19555507
15825,112.565483,0,Ad,11,7,36.1940171
15826,238.6377821,0,Organic,17,23,34.70275493
15827,118.9615694,0,Organic,18,17,80.52880786
15828,278.9529819,0,Organic,13,14,66.59673757
15829,277.9379636,0,Ad,14,14,97.93763659
15830,299.3963844,0,Referral,22,10,61.18032344
15831,153.7089044,0,Referral,17,17,101.7123565
15832,157.2879208,0,Ad,25,19,64.71641907
15833,144.7008871,0,Organic,22,19,72.35039684
15834,0,0,Organic,41,29,42.73234718
15835,161.0507937,0,Organic,18,22,24.57760557
15836,254.8125017,0,Ad,24,46,149.7902366
15837,130.4977481,0,Ad,21,14,183.3342679
15838,138.5984135,0,Referral,19,12,109.7645751
15839,150.7011421,0,Ad,16,6,10.4417479
15840,216.2839553,0,Organic,6,4,72.86371193
15841,146.8560505,0,Ad,26,24,89.5882213
15842,205.3147116,0,Ad,9,13,104.2034189
15843,233.2992416,0,Ad,11,11,146.0993377
15844,259.6460681,0,Referral,13,11,231.4109445
15845,114.6857433,0,Ad,12,13,101.4949571
15846,118.9024024,0,Organic,11,11,105.3246989
15847,159.9180417,0,Organic,10,6,88.06390637
15848,227.5174935,0,Referral,12,14,18.04973814
15849,175.6992106,0,Organic,20,16,185.5718578
15850,0,0,Ad,35,47,125.1251531
15851,350.2163197,0,Ad,12,7,276.6058326
15852,159.0768079,0,Organic,10,17,139.1071303
15853,109.6851031,0,Ad,15,23,66.98832082
15854,114.6409404,0,Organic,16,18,163.3899544
15855,89.50073725,0,Organic,18,7,100.1395784
15856,189.9198514,0,Referral,11,11,111.5892913
15857,240.8974915,0,Ad,10,5,144.4634975
15858,209.7120355,0,Referral,21,19,122.6536769
15859,186.8015098,0,Organic,13,4,158.3489806
15860,152.7027374,0,Ad,12,12,169.1858097
15861,321.5963481,0,Referral,12,10,66.70962874
15862,327.9526237,0,Ad,18,21,1.241047298
15863,265.973351,0,Referral,16,19,117.7667888
15864,254.7992545,0,Referral,17,9,107.7490933
15865,154.0725128,0,Ad,15,9,186.9763145
15866,163.0526664,0,Organic,9,12,45.19417078
15867,187.8353789,0,Referral,17,12,41.45696232
15868,250.082921,0,Organic,18,30,118.5488756
15869,159.3094439,0,Ad,19,9,137.5239415
15870,161.1086724,0,Ad,18,14,88.17201999
15871,82.89375091,0,Ad,10,8,57.26052007
15872,220.3938577,0,Organic,6,10,39.31452079
15873,224.3998242,0,Referral,19,12,53.72152114
15874,134.1011318,0,Ad,20,16,134.2887727
15875,169.3083671,0,Organic,15,13,135.4999048
15876,218.0681749,0,Organic,14,9,198.7274263
15877,176.7281393,0,Organic,16,9,91.38374683
15878,294.524773,0,Organic,28,22,143.5465952
15879,176.0447489,0,Ad,11,7,71.27011531
15880,227.6674937,0,Ad,16,9,56.87944401
15881,211.1913781,0,Referral,18,13,89.80006953
15882,226.5359686,0,Ad,10,4,69.07912399
15883,211.2698038,0,Organic,13,12,71.48782422
15884,147.5325845,0,Organic,18,17,116.4245246
15885,217.6585333,0,Referral,18,11,225.7844133
15886,230.1813979,0,Ad,27,18,174.9662121
15887,261.1972216,0,Organic,27,20,33.99701533
15888,272.0718769,0,Organic,22,14,22.0303708
15889,244.6032698,0,Organic,22,25,83.70440234
15890,178.9759986,0,Referral,23,22,74.41744056
15891,218.6912061,0,Ad,23,17,44.3893317
15892,140.1686193,0,Organic,10,7,71.57355408
15893,220.0556345,0,Organic,13,11,92.86583074
15894,171.5958902,0,Ad,20,23,151.7045218
15895,175.1565118,0,Ad,14,23,121.5176034
15896,150.9114796,0,Organic,14,7,110.0599414
15897,200.9545101,0,Ad,28,21,99.32725201
15898,191.7874598,0,Organic,17,15,127.7435862
15899,170.4073177,0,Referral,15,7,62.8235884
15900,102.7507105,0,Ad,15,7,85.2591675
15901,281.5645889,0,Referral,11,12,133.5624903
15902,216.616217,0,Referral,32,19,137.2930716
15903,269.7020758,0,Organic,27,21,126.9438687
15904,128.4713757,0,Ad,17,13,69.0091122
15905,167.7263517,0,Organic,16,11,179.8496598
15906,94.82261798,0,Referral,15,8,114.7263613
15907,233.6237085,0,Organic,15,16,93.62682469
15908,284.6531533,0,Organic,18,18,36.99250432
15909,170.4434125,0,Ad,21,21,25.94579643
15910,154.4803123,0,Organic,14,11,73.36779989
15911,175.5663527,0,Ad,12,5,126.5551422
15912,272.1990549,0,Ad,8,8,134.1119805
15913,166.7881661,0,Ad,26,17,155.3540544
15914,250.1512194,0,Ad,18,8,162.7259051
15915,133.3640236,0,Ad,14,14,105.6843909
15916,266.6342017,0,Organic,26,22,88.37843457
15917,135.1372291,0,Organic,14,12,40.62629215
15918,190.3282717,0,Organic,17,17,162.3512489
15919,195.5529936,0,Referral,15,10,203.9529612
15920,148.0352233,0,Referral,19,15,98.87997708
15921,243.9474989,0,Referral,23,14,62.47798341
15922,146.9890534,0,Ad,22,18,98.31136357
15923,178.4533261,0,Organic,22,25,143.7395157
15924,150.7473369,0,Ad,21,17,111.410806
15925,85.10678443,0,Organic,14,8,59.84222981
15926,244.2785011,0,Organic,12,9,152.3420062
15927,367.4913089,0,Ad,8,4,120.0395493
15928,79.88205815,0,Organic,16,10,56.69508997
15929,204.1932498,0,Organic,14,9,12.02682687
15930,202.0374232,0,Ad,27,20,82.7688983
15931,237.0714592,0,Referral,28,23,54.578616
15932,94.55826325,0,Ad,15,12,109.027484
15933,98.73850676,0,Organic,18,13,140.2217577
15934,244.4202324,0,Ad,21,22,64.92086644
15935,277.0386702,0,Ad,18,19,47.29314521
15936,173.7961645,0,Organic,11,6,70.00069385
15937,184.0707202,0,Organic,24,23,30.35052484
15938,187.550292,0,Referral,7,12,97.36266647
15939,97.56711682,0,Referral,16,27,102.8539591
15940,201.789389,0,Organic,17,20,10.36636528
15941,177.9793922,0,Ad,16,22,109.3287551
15942,134.5961598,0,Ad,19,14,146.0632679
15943,125.9877792,0,Organic,20,26,65.72450883
15944,153.2963055,0,Ad,19,20,45.67006278
15945,188.7073389,0,Referral,23,20,117.6377719
15946,34.6959014,0,Ad,17,11,131.6646393
15947,655.608369,0,Referral,8,1,122.4901403
15948,153.6626435,0,Ad,14,8,80.74954163
15949,172.8471726,0,Ad,16,26,168.5185647
15950,132.3717921,0,Ad,12,14,81.28424466
15951,215.8447028,0,Referral,16,12,134.2384888
15952,131.0571428,0,Ad,24,23,91.8513546
15953,242.6832838,0,Referral,27,27,42.45070597
15954,99.06536745,0,Ad,20,17,95.36776208
15955,243.1072889,0,Ad,22,31,97.49002916
15956,261.4926897,0,Ad,28,26,104.496488
15957,196.4749076,0,Ad,14,8,100.6923377
15958,215.846556,0,Referral,15,8,39.8077457
15959,119.3502981,0,Referral,10,16,121.2409566
15960,236.0429709,0,Ad,14,13,157.6741814
15961,259.171586,0,Ad,19,13,175.8717972
15962,198.5353475,0,Ad,9,22,80.52701398
15963,163.9518505,0,Ad,14,8,80.24923085
15964,208.1087787,0,Ad,11,8,87.89728606
15965,121.3567396,0,Referral,17,7,89.32442268
15966,168.2913212,0,Ad,24,18,100.2690081
15967,153.468549,0,Ad,21,18,112.1784257
15968,192.2443793,0,Ad,17,10,74.65452973
15969,164.7564996,0,Organic,27,14,117.5191541
15970,230.131244,0,Organic,14,12,2.466786922
15971,179.9366403,0,Referral,22,25,105.1383826
15972,182.5920522,0,Ad,29,14,128.4448353
15973,196.5528153,0,Ad,17,14,81.86773423
15974,181.7266603,0,Ad,9,7,93.1053751
15975,158.3649144,0,Ad,14,8,70.82894385
15976,260.724281,0,Organic,24,21,86.67475971
15977,177.506718,0,Organic,12,13,152.6664361
15978,163.8249581,0,Organic,22,13,37.6082357
15979,275.2300083,0,Organic,26,14,140.92915
15980,286.3521559,0,Ad,14,13,74.91724125
15981,131.6030759,0,Ad,19,10,90.17803156
15982,163.7795808,0,Organic,14,7,66.58702773
15983,144.2864327,0,Organic,16,20,81.64602922
15984,152.1489538,0,Ad,12,16,53.23674756
15985,165.0108178,0,Ad,20,22,106.2784694
15986,248.2888051,0,Organic,9,10,122.743311
15987,244.4795184,0,Ad,10,4,102.3487901
15988,286.8958656,0,Organic,12,17,204.3091356
15989,333.064209,0,Referral,12,4,132.331845
15990,183.2544909,0,Referral,12,9,120.4219146
15991,128.7444342,0,Referral,14,11,48.91296051
15992,203.7065052,0,Organic,12,9,102.4556714
15993,345.4812897,0,Ad,9,3,92.38991808
15994,239.0548392,0,Organic,20,13,189.0261383
15995,119.4056818,0,Referral,15,9,79.83546805
15996,89.79972745,0,Ad,12,20,126.9380256
15997,162.8354947,0,Organic,18,12,60.72772053
15998,134.4909026,0,Ad,24,11,80.51038474
15999,272.4514771,0,Organic,23,12,56.16093452
16000,237.0553654,0,Referral,13,9,118.1469111
16001,41.96057419,0,Ad,17,15,176.1251634
16002,148.6417074,0,Ad,19,13,109.6024626
16003,120.3578793,0,Organic,19,14,43.48290931
16004,159.5539794,0,Ad,12,11,0.303356989
16005,143.5168146,0,Organic,10,15,82.026323
16006,120.0442589,0,Organic,12,12,31.84727502
16007,210.0348523,0,Referral,13,8,153.2987465
16008,149.0009703,0,Referral,22,19,43.68511616
16009,103.4165397,0,Referral,13,12,82.73067367
16010,163.6554705,0,Referral,17,27,74.77493367
16011,96.29447702,0,Ad,9,8,70.88365254
16012,208.3142071,0,Organic,20,7,80.05293517
16013,366.6661611,0,Ad,10,5,166.061341
16014,143.1074526,0,Ad,18,11,150.6627192
16015,138.5256592,0,Organic,19,14,125.9751017
16016,231.4763671,0,Ad,13,16,91.37901798
16017,199.4303344,0,Ad,18,17,40.11003547
16018,164.0810955,0,Ad,21,20,135.3748841
16019,204.2840602,0,Organic,14,15,61.50852428
16020,227.1670471,0,Referral,20,38,194.2491433
16021,161.7356032,0,Ad,19,14,56.0219854
16022,176.6769947,0,Ad,16,14,77.91032107
16023,91.04335848,0,Referral,21,18,97.39406533
16024,279.9513154,0,Organic,15,7,223.0784438
16025,249.3465526,0,Referral,17,15,168.366669
16026,141.3876788,0,Organic,16,10,209.6141644
16027,113.2422791,0,Referral,10,12,38.6485363
16028,108.636344,0,Organic,15,16,195.6138731
16029,361.0878711,0,Ad,12,8,128.8537749
16030,200.0265358,0,Ad,19,16,87.8676469
16031,147.4393695,0,Referral,16,8,53.360967
16032,159.4620718,0,Organic,17,19,1.045885854
16033,183.2885363,0,Ad,12,6,69.81231768
16034,128.6854433,0,Referral,13,14,96.18984317
16035,195.5090117,0,Ad,15,14,209.0116697
16036,170.1920764,0,Referral,15,11,107.3977136
16037,201.7695436,0,Organic,12,4,150.8620836
16038,106.857723,0,Ad,15,14,82.55474939
16039,239.2614863,0,Organic,13,7,130.0955377
16040,180.507089,0,Ad,22,9,54.85458507
16041,163.5273725,0,Referral,12,8,88.50290555
16042,113.1924235,0,Organic,16,13,89.32216142
16043,239.6264049,0,Organic,8,5,83.16858635
16044,195.988231,0,Ad,25,26,34.45631243
16045,164.3406563,0,Ad,20,10,128.2200878
16046,166.9764483,0,Referral,10,6,40.90597176
16047,186.4401539,0,Referral,11,7,67.76828109
16048,252.2195371,0,Ad,15,8,157.8211482
16049,141.9872435,0,Ad,10,7,85.0590239
16050,274.3452695,0,Ad,21,24,137.8594986
16051,232.447121,0,Referral,11,18,153.3098654
16052,126.8771106,0,Organic,13,12,113.4258851
16053,252.3947529,0,Organic,16,12,121.6251503
16054,237.7925138,0,Organic,10,5,99.61097707
16055,257.0033964,0,Organic,27,24,164.2112866
16056,222.7518413,0,Ad,22,19,73.13347217
16057,303.6271434,0,Ad,9,6,123.6895705
16058,175.8582697,0,Organic,17,8,109.7263853
16059,139.9097884,0,Ad,12,15,75.13735527
16060,190.6556905,0,Referral,4,4,70.31850743
16061,126.7918093,0,Referral,16,11,92.50605408
16062,165.1508027,0,Ad,20,25,88.14148973
16063,110.7835204,0,Organic,18,16,127.2367518
16064,138.4656548,0,Ad,11,11,18.3217475
16065,142.8390509,0,Ad,14,19,110.7690147
16066,174.394178,0,Organic,17,11,126.1597482
16067,159.2222718,0,Organic,15,13,147.8054448
16068,147.8387227,0,Referral,17,16,114.9701999
16069,120.1194743,0,Referral,15,23,122.1209276
16070,202.994941,0,Referral,23,18,6.104654143
16071,212.1844254,0,Ad,12,14,155.2059436
16072,124.7039998,0,Referral,14,28,124.0791174
16073,287.7050103,0,Ad,6,6,133.8704145
16074,208.8674475,0,Referral,9,11,99.24430408
16075,223.8878825,0,Organic,14,13,52.4821604
16076,249.0307785,0,Organic,22,21,70.0701893
16077,197.3115613,0,Organic,12,15,59.73105142
16078,174.0101486,0,Organic,21,8,90.40383132
16079,154.556888,0,Ad,14,17,191.1900835
16080,205.8173546,0,Organic,12,15,184.2457108
16081,211.8230666,0,Ad,16,10,23.6666316
16082,350.3605255,0,Organic,16,7,176.7063467
16083,165.0185803,0,Organic,16,16,154.8188904
16084,176.436284,0,Referral,16,14,35.75915658
16085,249.9648618,0,Organic,13,17,111.4487262
16086,144.9557136,0,Ad,17,15,114.640613
16087,191.1042132,0,Organic,11,6,121.3158982
16088,243.583088,0,Organic,26,15,35.72853446
16089,121.424031,0,Ad,17,20,95.20446776
16090,190.9501974,0,Referral,9,4,103.7080259
16091,152.3036515,0,Organic,19,10,121.3070089
16092,145.4690548,0,Ad,14,11,85.80859745
16093,173.5676809,0,Ad,18,20,54.16696413
16094,115.5844534,0,Ad,23,14,34.32551427
16095,187.6096464,0,Ad,16,11,82.91373488
16096,222.3513059,0,Ad,22,17,166.798236
16097,126.7865343,0,Referral,13,6,43.600236
16098,196.6947182,0,Ad,22,13,89.07738358
16099,156.663919,0,Referral,24,16,82.7914797
16100,216.0851337,0,Ad,21,8,140.467138
16101,178.3725722,0,Ad,27,21,51.55813258
16102,289.3277487,0,Organic,18,15,10.59402465
16103,223.7186503,0,Ad,17,8,52.56395669
16104,218.6528358,0,Ad,8,8,83.08903539
16105,292.6280051,0,Ad,31,18,141.8350904
16106,136.3579044,0,Organic,15,21,149.5370742
16107,176.1896713,0,Referral,19,10,28.37983149
16108,170.4324369,0,Ad,8,23,47.75968338
16109,165.5620813,0,Organic,16,10,48.28408525
16110,302.3146459,0,Organic,21,10,155.5205236
16111,203.1593094,0,Organic,22,14,61.46303537
16112,178.133513,0,Organic,20,21,193.8896067
16113,231.9588879,0,Organic,15,7,6.198760888
16114,344.6967608,0,Referral,6,5,135.5576224
16115,119.0712889,0,Organic,12,11,133.1213701
16116,273.4402046,0,Organic,20,18,8.265139836
16117,171.0306381,0,Referral,12,8,148.5935143
16118,215.875728,0,Referral,17,11,123.0114545
16119,168.5273194,0,Organic,17,13,127.3833235
16120,173.5206603,0,Referral,19,15,26.35308033
16121,150.405917,0,Organic,17,11,114.3208851
16122,218.5030353,0,Ad,21,11,29.35646768
16123,245.3367957,0,Organic,15,7,114.0072856
16124,151.7755479,0,Ad,18,29,24.62141436
16125,187.1742712,0,Organic,11,5,89.92039548
16126,164.4198141,0,Ad,24,10,89.5459385
16127,99.78558195,0,Organic,20,11,215.9072979
16128,167.7553234,0,Referral,13,7,99.84427921
16129,155.9396744,0,Organic,21,17,116.268032
16130,187.338234,0,Ad,19,14,131.6206168
16131,175.7504371,0,Organic,11,18,52.14517226
16132,221.6407213,0,Ad,18,26,129.5457898
16133,206.4427787,0,Referral,25,28,195.2139597
16134,263.1719325,0,Ad,16,16,85.49805105
16135,179.5816665,0,Ad,14,11,85.14355775
16136,207.8268495,0,Organic,23,22,34.96446299
16137,228.3616773,0,Ad,24,28,51.35251832
16138,194.1858771,0,Organic,11,9,105.8334381
16139,248.9839951,0,Organic,16,13,115.0899784
16140,110.8546396,0,Ad,10,9,33.30043463
16141,205.8700361,0,Ad,11,9,79.82146952
16142,267.5957585,0,Referral,13,25,148.4797864
16143,171.6905938,0,Ad,19,22,49.40655144
16144,335.8936921,0,Ad,13,7,148.5032382
16145,120.9157776,0,Organic,14,9,117.2479745
16146,122.015361,0,Ad,20,13,200.4381303
16147,228.0568661,0,Ad,13,7,51.66492747
16148,92.24121111,0,Ad,13,6,39.27004374
16149,229.3353646,0,Referral,14,8,162.4602756
16150,242.9823214,0,Organic,27,24,92.56840996
16151,165.8253068,0,Organic,21,16,123.5827679
16152,151.5779123,0,Ad,10,6,82.11395995
16153,174.7348416,0,Referral,12,6,39.6589352
16154,146.1368674,0,Organic,19,13,93.78485885
16155,77.11179351,0,Ad,18,21,70.10640578
16156,231.7739116,0,Referral,13,11,130.1762447
16157,150.211445,0,Ad,18,19,92.41361747
16158,128.3892558,0,Organic,16,15,140.5209858
16159,139.2151034,0,Referral,22,12,91.6644595
16160,216.1426912,0,Organic,21,13,94.2250337
16161,202.5702647,0,Ad,11,5,39.67265615
16162,198.1458272,0,Ad,15,18,158.50475
16163,147.1077866,0,Referral,15,13,79.160408
16164,188.5237194,0,Organic,18,12,79.46940582
16165,124.6091519,0,Ad,14,7,21.1186514
16166,176.9261264,0,Ad,28,21,45.39035887
16167,182.3229094,0,Ad,19,16,41.66750595
16168,117.6983493,0,Referral,15,12,210.8418435
16169,169.3947182,0,Organic,11,6,53.00652632
16170,238.5815739,0,Ad,20,24,40.83782062
16171,199.3228592,0,Ad,16,16,134.776756
16172,154.6865456,0,Organic,19,22,29.31918428
16173,138.5699052,0,Referral,12,14,152.6374017
16174,257.7688758,0,Organic,13,14,56.76300138
16175,132.6069107,0,Referral,12,10,57.32057822
16176,287.2610195,0,Organic,24,17,75.54371196
16177,153.8446439,0,Referral,15,20,63.50391215
16178,255.2476258,0,Ad,12,9,114.6852162
16179,354.1115429,0,Organic,9,2,123.1479687
16180,181.3874788,0,Ad,12,11,134.1679273
16181,105.5851471,0,Ad,15,16,89.51070946
16182,135.8389267,0,Ad,12,6,43.29800803
16183,161.9756114,0,Organic,21,21,134.4964146
16184,177.3587679,0,Organic,17,12,92.17459025
16185,274.7548045,0,Ad,17,7,111.2378367
16186,150.7841753,0,Ad,13,9,119.9233382
16187,199.8225603,0,Ad,22,34,109.8087141
16188,177.0667571,0,Organic,13,11,57.74404075
16189,284.473387,0,Ad,14,12,69.72036822
16190,159.3675853,0,Organic,10,8,15.03257795
16191,154.2074907,0,Organic,12,11,144.946463
16192,358.1784426,0,Referral,8,2,95.27584873
16193,175.3717305,0,Referral,19,18,70.24801758
16194,158.1476105,0,Ad,15,17,70.20410849
16195,412.9289336,0,Organic,20,32,50.01421296
16196,357.5083999,0,Organic,12,9,117.1275824
16197,196.3369228,0,Ad,9,6,102.2992341
16198,192.1777765,0,Ad,10,5,135.7263764
16199,111.8365908,0,Organic,11,6,21.22956201
16200,212.5385332,0,Ad,13,8,144.2194477
16201,122.6073452,0,Organic,12,7,53.2973797
16202,247.5046495,0,Organic,16,16,75.36027816
16203,153.5841349,0,Organic,9,7,1.643218532
16204,257.2807831,0,Organic,10,2,33.64340198
16205,374.5357186,0,Referral,11,14,101.1764979
16206,93.14076255,0,Ad,13,12,122.6234498
16207,148.3236934,0,Ad,21,9,122.511306
16208,146.0520394,0,Organic,12,8,148.657531
16209,136.5993435,0,Organic,15,8,145.6507434
16210,238.7816092,0,Organic,14,12,150.2846811
16211,250.571183,0,Ad,16,16,35.42657404
16212,149.587152,0,Organic,16,10,72.8356208
16213,115.2548479,0,Organic,15,9,101.9755698
16214,177.5285583,0,Referral,11,4,128.1246499
16215,150.8960649,0,Referral,9,12,82.49225562
16216,172.1396684,0,Organic,18,11,110.0687604
16217,67.56096915,0,Organic,15,10,91.97378032
16218,253.5129773,0,Ad,21,29,198.6397038
16219,310.1403217,0,Organic,15,5,143.9896594
16220,172.4490361,0,Referral,19,34,109.3818165
16221,172.7954775,0,Ad,23,10,103.1974714
16222,112.6688126,0,Referral,10,6,52.27493402
16223,134.1737765,0,Organic,18,5,77.65248523
16224,350.9677044,0,Ad,9,9,144.3951136
16225,341.0287985,0,Ad,19,10,93.9150521
16226,55.61045514,0,Organic,11,11,74.85517651
16227,134.8365652,0,Ad,19,17,50.94294491
16228,199.4471073,0,Organic,21,12,34.17334243
16229,253.0504718,0,Organic,9,3,143.8457887
16230,288.5376955,0,Ad,27,31,36.55164759
16231,240.1496408,0,Ad,13,13,26.50955278
16232,137.3484252,0,Ad,16,23,150.8713188
16233,227.0730441,0,Referral,22,27,55.0896984
16234,160.6796719,0,Referral,7,12,80.85314165
16235,170.9770197,0,Organic,23,11,38.9235108
16236,187.8864406,0,Organic,10,6,114.9409446
16237,145.6033635,0,Ad,10,14,34.27322481
16238,203.7215453,0,Referral,26,15,86.12197661
16239,138.5007819,0,Ad,19,12,48.42190781
16240,230.3832117,0,Ad,19,10,161.3383779
16241,235.1017086,0,Referral,8,8,173.0184495
16242,216.1213569,0,Organic,32,37,18.51155109
16243,240.3396886,0,Ad,24,13,125.1146567
16244,109.7188704,0,Ad,14,8,97.67856005
16245,346.7128187,0,Ad,25,21,50.01767266
16246,288.3978407,0,Organic,24,24,38.33401241
16247,221.0037641,0,Organic,26,18,130.9498075
16248,160.3493398,0,Organic,8,13,56.26756414
16249,199.3792705,0,Referral,28,16,72.9099141
16250,151.4807314,0,Ad,18,8,125.2086668
16251,222.5274582,0,Ad,6,6,30.12846711
16252,122.2254387,0,Ad,15,23,114.9166309
16253,171.1413404,0,Organic,14,17,78.90466899
16254,151.6536758,0,Organic,14,34,169.0564904
16255,314.2203407,0,Referral,25,29,233.9758605
16256,216.3768965,0,Referral,10,10,177.8965205
16257,110.1148185,0,Organic,23,14,77.51719088
16258,196.6276614,0,Ad,8,4,67.08458182
16259,168.7808906,0,Referral,15,17,173.1746324
16260,152.396432,0,Ad,19,19,87.99726369
16261,179.4926724,0,Organic,24,28,82.89520204
16262,218.4718456,0,Organic,18,19,63.07560856
16263,257.3699871,0,Ad,15,19,48.39861186
16264,225.2648391,0,Organic,19,21,106.4765305
16265,230.6238702,0,Ad,22,29,118.7251773
16266,178.1204443,0,Ad,14,10,132.6038371
16267,207.9660304,0,Ad,18,18,125.130748
16268,192.8865221,0,Ad,12,7,124.9248859
16269,124.7871513,0,Ad,19,11,60.20555281
16270,225.522984,0,Referral,27,21,168.9690664
16271,204.0973948,0,Organic,13,22,81.42651937
16272,133.1575177,0,Ad,13,6,35.48762799
16273,150.300165,0,Ad,13,5,94.76054934
16274,99.97316745,0,Ad,15,13,147.8028518
16275,177.8788795,0,Organic,15,23,145.7648331
16276,266.4568095,0,Referral,26,36,234.2258322
16277,151.8451877,0,Ad,9,10,63.63955543
16278,278.0026607,0,Organic,16,11,104.6157397
16279,457.4491711,0,Ad,10,2,142.291103
16280,276.0266328,0,Referral,31,31,77.85279499
16281,220.9736974,0,Referral,18,18,178.4177681
16282,106.4126952,0,Organic,22,9,133.6112846
16283,169.2666224,0,Organic,10,6,149.1871059
16284,149.4285199,0,Referral,15,14,131.7655054
16285,163.349961,0,Referral,11,17,101.1429706
16286,144.5589846,0,Organic,14,15,133.5217406
16287,122.0475044,0,Organic,12,15,178.5480726
16288,181.7029123,0,Ad,17,15,173.3742822
16289,186.8595267,0,Ad,22,17,127.0251282
16290,327.0377293,0,Organic,26,28,15.98566576
16291,150.9168971,0,Ad,16,15,185.7348327
16292,171.4211202,0,Organic,12,7,8.743515238
16293,232.4931321,0,Organic,8,3,57.12054436
16294,210.9956809,0,Organic,12,10,125.6014205
16295,318.9470609,0,Organic,21,18,109.0969504
16296,173.6782087,0,Organic,26,10,35.75936654
16297,233.161794,0,Referral,12,5,149.1033384
16298,207.216779,0,Ad,18,13,133.4451468
16299,263.9987092,0,Referral,28,20,59.96929806
16300,322.9356532,0,Ad,15,13,182.6568036
16301,67.42244697,0,Referral,15,25,96.88986986
16302,158.0961142,0,Organic,12,13,79.33131858
16303,145.5563316,0,Organic,17,13,28.50842965
16304,250.2128114,0,Referral,6,2,34.38066972
16305,119.8971837,0,Organic,16,11,23.49942808
16306,229.4404751,0,Ad,22,8,155.7164749
16307,223.5131805,0,Ad,11,9,76.27024829
16308,225.5710624,0,Ad,24,21,72.85669037
16309,160.5283346,0,Organic,23,14,70.29332407
16310,260.2218129,0,Referral,13,13,16.74883797
16311,118.2567082,0,Organic,9,6,33.86677549
16312,138.8776466,0,Referral,17,16,100.0700275
16313,144.5851367,0,Referral,23,17,44.4244171
16314,286.1949124,0,Referral,13,15,93.95686389
